,FPR,TPR,FNR,TNR
0,0.032639167,0.825049702,0.174950298,0.967360833
1,0.048057669,0.873757455,0.126242545,0.951942331
2,0.074889868,0.901590457,0.098409543,0.925110132
3,0.032639167,0.833001988,0.166998012,0.967360833
4,0.052262715,0.866799205,0.133200795,0.947737285
5,0.082699239,0.914512922,0.085487078,0.917300761
6,0.075090108,0.912524851,0.087475149,0.924909892
7,0.058069684,0.885685885,0.114314115,0.941930316
8,0.11774129,0.94333996,0.05666004,0.88225871
9,0.069883861,0.907554672,0.092445328,0.930116139
10,0.06267521,0.889662028,0.110337972,0.93732479
11,0.068281938,0.896620278,0.103379722,0.931718062
12,0.053063676,0.877733598,0.122266402,0.946936324
13,0.04144974,0.85387674,0.14612326,0.95855026
14,0.058470164,0.87972167,0.12027833,0.941529836
15,0.050660793,0.867793241,0.132206759,0.949339207
16,0.036643973,0.849900596,0.150099404,0.963356027
17,0.037645174,0.820079523,0.179920477,0.962354826
18,0.037444934,0.839960239,0.160039761,0.962555066
19,0.049259111,0.850894632,0.149105368,0.950740889
20,0.072086504,0.890656064,0.109343936,0.927913496
21,0.073287946,0.894632207,0.105367793,0.926712054
22,0.065078094,0.893638171,0.106361829,0.934921906
23,0.051261514,0.85387674,0.14612326,0.948738486
24,0.026431718,0.789264414,0.210735586,0.973568282
25,0.050460553,0.858846918,0.141153082,0.949539447
26,0.063075691,0.903578529,0.096421471,0.936924309
27,0.021425711,0.784294235,0.215705765,0.978574289
28,0.058870645,0.875745527,0.124254473,0.941129355
29,0.020024029,0.735586481,0.264413519,0.979975971
30,0.06227473,0.872763419,0.127236581,0.93772527
31,0.078293953,0.901590457,0.098409543,0.921706047
32,0.03464157,0.835984095,0.164015905,0.96535843
33,0.042250701,0.856858847,0.143141153,0.957749299
34,0.040849019,0.840954274,0.159045726,0.959150981
35,0.06227473,0.892644135,0.107355865,0.93772527
36,0.084501402,0.911530815,0.088469185,0.915498598
37,0.084901882,0.92445328,0.07554672,0.915098118
38,0.040248298,0.845924453,0.154075547,0.959751702
39,0.049659592,0.865805169,0.134194831,0.950340408
40,0.038846616,0.831013917,0.168986083,0.961153384
41,0.075490589,0.906560636,0.093439364,0.924509411
42,0.043652383,0.857852883,0.142147117,0.956347617
43,0.028834602,0.80417495,0.19582505,0.971165398
44,0.065879055,0.900596421,0.099403579,0.934120945
45,0.038045655,0.833996024,0.166003976,0.961954345
46,0.045855026,0.842942346,0.157057654,0.954144974
47,0.061273528,0.892644135,0.107355865,0.938726472
48,0.038846616,0.824055666,0.175944334,0.961153384
49,0.062875451,0.893638171,0.106361829,0.937124549
0,0.049659592,0.85387674,0.14612326,0.950340408
1,0.082098518,0.89860835,0.10139165,0.917901482
2,0.059871846,0.889662028,0.110337972,0.940128154
3,0.035242291,0.827037773,0.172962227,0.964757709
4,0.089707649,0.92445328,0.07554672,0.910292351
5,0.116740088,0.948310139,0.051689861,0.883259912
6,0.07649179,0.897614314,0.102385686,0.92350821
7,0.084301161,0.914512922,0.085487078,0.915698839
8,0.123348018,0.947316103,0.052683897,0.876651982
9,0.027032439,0.799204771,0.200795229,0.972967561
10,0.086303564,0.923459245,0.076540755,0.913696436
11,0.077292751,0.920477137,0.079522863,0.922707249
12,0.089907889,0.904572565,0.095427435,0.910092111
13,0.068482179,0.894632207,0.105367793,0.931517821
14,0.031637966,0.813121272,0.186878728,0.968362034
15,0.054465358,0.878727634,0.121272366,0.945534642
16,0.047056468,0.843936382,0.156063618,0.952943532
17,0.051661994,0.880715706,0.119284294,0.948338006
18,0.048057669,0.857852883,0.142147117,0.951942331
19,0.033440128,0.806163022,0.193836978,0.966559872
20,0.064477373,0.881709742,0.118290258,0.935522627
21,0.044052863,0.866799205,0.133200795,0.955947137
22,0.05546656,0.891650099,0.108349901,0.94453344
23,0.070684822,0.912524851,0.087475149,0.929315178
24,0.033440128,0.80417495,0.19582505,0.966559872
25,0.092711254,0.932405567,0.067594433,0.907288746
26,0.07609131,0.912524851,0.087475149,0.92390869
27,0.053464157,0.858846918,0.141153082,0.946535843
28,0.039247097,0.840954274,0.159045726,0.960752903
29,0.032038446,0.810139165,0.189860835,0.967961554
30,0.081898278,0.922465209,0.077534791,0.918101722
31,0.050861033,0.872763419,0.127236581,0.949138967
32,0.046255507,0.86083499,0.13916501,0.953744493
33,0.080496596,0.937375746,0.062624254,0.919503404
34,0.031437725,0.825049702,0.174950298,0.968562275
35,0.085102123,0.916500994,0.083499006,0.914897877
36,0.048057669,0.864811133,0.135188867,0.951942331
37,0.077292751,0.913518887,0.086481113,0.922707249
38,0.018422107,0.74055666,0.25944334,0.981577893
39,0.026431718,0.783300199,0.216699801,0.973568282
40,0.047456948,0.877733598,0.122266402,0.952543052
41,0.058269924,0.883697813,0.116302187,0.941730076
42,0.073287946,0.893638171,0.106361829,0.926712054
43,0.019022827,0.756461233,0.243538767,0.980977173
44,0.068882659,0.890656064,0.109343936,0.931117341
45,0.019223068,0.762425447,0.237574553,0.980776932
46,0.05546656,0.874751491,0.125248509,0.94453344
47,0.05526632,0.885685885,0.114314115,0.94473368
48,0.026231478,0.791252485,0.208747515,0.973768522
49,0.034241089,0.847912525,0.152087475,0.965758911
